source_ISO,target_ISO,value
VUT,FJI,2
MWI,IRL,16
PYF,THA,1
MLI,UAR,1
ANZ,URY,4
MRT,CAN,3
BFA,MYS,2
BLR,BEN,1
WSM,TUR,1
ANZ,PSE,3
KGZ,ZAF,3
SYR,HUN,14
LAO,MYS,9
VUT,IND,4
BIH,COL,2
AFG,TUN,2
CIV,ROU,2
NER,TWN,2
REU,ARE,3
TCD,TZA,2
HTI,COD,4
BOL,BDI,1
ATG,KOR,6
MDG,MLI,4
REU,IDN,2
MWI,SRB,3
AGO,HRV,2
FJI,TTO,1
LBY,ROU,2
DMA,PAK,1
DOM,BOL,4
BLR,ISL,2
SLE,DNK,2
BWA,LBY,2
REU,SEN,3
ALB,LUX,1
MWI,AFG,1
MDV,MWI,1
MOZ,VEN,3
MDG,IDN,5
CYM,NPL,1
CYM,BDI,1
MLI,THA,4
MAC,BGR,5
DOM,SVK,5
BRN,LBN,1
VUT,CAN,4
LBR,BEL,4
CPV,COL,2
ALB,GRD,1
JEY,IND,6
GNB,PSE,1
CYM,MYS,8
ATG,GEO,4
BTN,MEX,1
SOM,ARE,6
GUY,YEM,1
CUW,GEO,4
ANZ,ISL,1
LBY,SVN,1
SUR,VEN,4
CYM,TTO,2
VIR,HKG,2
MMR,MKD,2
GTM,ISL,2
UZB,KWT,1
NER,JAM,2
COG,MRT,1
MAC,MAR,4
XKS,HKG,2
BOL,BFA,1
AGO,SVN,1
BOH,SRB,3
REU,AUT,2
KIR,ITA,1
SMR,IRL,2
NAM,GRD,1
BEN,GLP,3
NER,ETH,5
GLP,PHL,2
MMR,LAO,2
ISL,LTU,9
GIN,ISR,2
JAM,SUR,1
ERI,CYP,1
SYR,SLV,1
JAM,LCA,7
STP,PRY,1
ERI,IRN,3
LIE,UAR,2
LTU,URY,1
MWI,THA,2
COG,GHA,8
MLT,NER,2
GMB,SWE,3
NER,GAB,2
PSE,UGA,3
GUM,NOR,4
KWT,KGZ,3
SOM,JPN,2
BWA,PER,1
BHS,CUW,1
KGZ,MNG,3
UZB,DOM,1
BLR,PAN,1
SYR,CYP,4
PRY,UGA,3
COD,PRT,2
MUS,GRC,2
MOZ,BIH,1
GTM,IRL,3
CIV,NOR,3
AGO,MNG,2
GIN,COD,3
DJI,GBR,4
MAC,CYM,2
COG,JPN,2
BEN,TUR,6
GRD,UGA,2
ALB,SSD,4
CUW,URY,1
XKS,NER,2
DOM,YEM,1
KNA,EGY,5
BLR,ETH,2
KGZ,IRQ,2
BHR,MMR,1
EST,MLT,2
FLK,CHN,1
CUW,PHL,8
NIC,NPL,3
BLR,MAR,3
SXM,SWE,1
GAB,NER,1
XKS,AFG,2
LCA,ATG,1
ATG,LVA,1
ASM,DNK,1
DMA,IDN,2
MUS,SYR,1
COG,GUY,3
TJK,MDA,5
MKD,CRI,6
VGB,THA,2
AZE,MMR,2
COG,BRN,1
PSE,SXM,2
PNG,CIV,1
FLK,HUN,1
BOH,BEN,1
ERI,AUS,6
BOL,KHM,1
SYC,JPN,2
SLV,TZA,2
KWT,HTI,1
DOM,KOR,4
BOL,SRB,3
MSR,HND,1
GAB,STP,1
BEN,THA,2
MAC,ZAI,3
FJI,SCG,2
MDG,IRL,2
TGO,CYP,2
PRK,CHE,2
JAM,ARG,1
AFG,MMR,1
TJK,COL,3
MNE,PRY,2
SYR,PAN,2
GTM,STP,3
GEO,NCL,2
ATG,HUN,3
BOH,BDI,1
ATG,BHR,2
NAM,SYC,1
BFA,IRL,2
MNE,LKA,1
AFG,PHL,2
SLB,CAN,2
NER,ARG,4
BTN,SGP,2
MTQ,JPN,2
LTU,ZWE,1
COD,GUY,2
MDA,BLR,2
HTI,ZAI,3
ATG,GRC,4
VCT,TUR,2
TCD,IND,1
BFA,PHL,4
GUM,URY,1
BTN,BRA,2
LTU,OMN,1
SYC,NLD,2
RWA,SGP,3
TJK,BEN,1
GRD,JOR,3
KNA,KEN,3
RWA,ISL,1
BEN,UKR,4
PSE,BLR,1
OMN,AZE,3
GTM,NPL,1
BRB,BEL,1
STP,TWN,2
GEO,MDA,3
LBY,GRD,2
HTI,CIV,1
TKM,DNK,1
SWZ,TUR,3
GLP,SDN,2
XKS,GAB,1
LTU,KHM,3
AZE,PSE,3
XKS,MMR,1
KGZ,SVK,2
KGZ,MKD,1
BHS,MEX,2
AGO,RHO,1
MDG,DNK,1
NIC,YEM,1
REU,LUX,1
BWA,ARE,5
VEN,MLT,1
GTM,MLI,1
GIB,PAK,2
VGB,PSE,1
NIU,AUS,2
ISL,ARG,2
BHS,PNG,1
COD,NIC,2
BIH,ATG,2
CPV,PAN,2
BTN,CAN,7
SLE,THA,2
GUY,MMR,1
GMB,IDN,7
LUX,LBY,1
GIB,SWE,1
MSR,CAN,1
SLE,MKD,1
CUW,COL,2
HTI,AUS,4
DJI,EGY,8
MLT,CYM,2
SUR,AUS,3
LCA,CAN,1
AGO,ZAF,1
KGZ,MDA,1
CYM,YEM,1
NCL,DNK,2
RWA,LAO,1
AGO,TUR,2
NIU,DEU,4
ABW,ZAF,1
BIH,AZE,2
MWI,NAM,1
REU,KOR,2
KWT,BLR,2
ABW,MYS,1
PNG,PER,3
TKM,ARM,7
ANZ,VGB,2
SLV,ISR,2
BOH,LBN,1
MLT,KGZ,1
GIB,EGY,1
FJI,GHA,1
MAC,JAM,1
BWA,SSD,4
SOM,IRQ,5
SLB,JPN,1
GEO,TUN,1
PYF,TGO,1
LBY,CHE,6
BIH,ISR,2
FJI,PYF,1
MNE,MDA,2
GNQ,KOR,1
CUW,KGZ,1
BDI,SAU,4
COG,SGP,3
BTN,BWA,1
BFA,COL,4
PYF,KHM,1
ASM,IND,3
VCT,BGD,1
FSM,BRA,1
COD,ARE,1
BEN,ISL,1
MDG,ISR,3
ATG,IDN,1
GUY,MAR,1
COG,ARM,1
AGO,UZB,1
GTM,CMR,7
STP,NIC,1
NIC,ARM,2
GUY,FIN,2
FRO,SAU,1
ANZ,ZMB,1
BOL,JOR,1
GUF,ISR,1
BDI,NOR,7
GEO,ALB,3
DMA,KNA,2
KWT,BOH,1
CUW,CMR,1
SYC,ARG,1
LBY,HUN,3
PSE,POL,5
MCO,COL,1
SWZ,PRT,1
GRL,CHN,2
GLP,NLD,3
PAN,BLR,1
GUF,TUR,1
LBY,EST,2
AFG,SLE,1
BDI,ECU,3
GAB,FIN,1
NER,NZL,2
FLK,FRA,2
GNB,UGA,2
AFG,CAF,1
HND,IDN,1
GAB,PHL,1
EST,IRQ,6
MDG,HUN,1
MMR,MNE,1
GEO,MAC,2
BDI,COL,1
KWT,BIH,1
NAM,UAR,2
NAM,SGP,2
SYR,GHA,1
CPV,AGO,1
SXM,ROU,1
GRD,BWA,2
SLV,BOH,2
NIC,SCG,1
BHR,BDI,1
ANZ,SOM,2
ATG,TTO,1
MDG,SCG,1
OMN,PRI,2
ISL,MOZ,1
NAM,SVK,2
AFG,LKA,1
JAM,SVN,1
ATG,HND,1
NAM,GRC,2
MWI,ERI,1
NIC,SEN,1
GIN,COG,7
CUW,TUN,1
BIH,ZAI,2
LCA,ERI,1
KIR,IRQ,1
SLE,EGY,1
SXM,NGA,1
JAM,HRV,2
KIR,TUR,2
LBR,NLD,2
NIU,ARM,1
HTI,LKA,1
KGZ,GRC,2
DOM,SVN,1
NIC,QAT,1
BHR,RHO,1
TKM,CHE,1
HND,PAK,3
TKM,ESP,2
REU,CUB,1
GMB,THA,2
AGO,TLS,1
DOM,CMR,1
BMU,ISR,1
GNB,CHL,6
CUW,ALB,3
BWA,IRL,2
GAB,SAU,1
DOM,CYP,1
COD,LVA,1
COG,IRQ,1
ISL,UAR,1
COG,MTQ,2
COG,CUB,1
BWA,ROU,1
EST,TJK,3
HND,PRI,1
NIC,MMR,2
SYR,ECU,2
NER,KGZ,1
AZE,SDN,2
BHR,MLT,4
FJI,UAR,1
MDG,NGA,2
KWT,ISL,1
MNE,PAK,1
EST,MNE,1
MDA,NZL,2
LUX,COG,3
RWA,GNB,1
KWT,ALB,2
LAO,ROU,2
GMB,TUN,1
FRO,HKG,1
JAM,BLZ,2
TON,SEN,1
SLV,TUR,2
PYF,CZE,2
LBY,MUS,1
MLI,LVA,2
LBY,PNG,1
NIC,COG,1
PSE,LKA,2
LBR,FIN,1
BRB,NOR,1
PNG,LKA,2
KGZ,BGR,3
BIH,BLR,4
MDV,AUT,1
GUF,TZA,1
FLK,MYS,1
KNA,GHA,1
MOZ,CRI,2
TCH,ZMB,2
LTU,CMR,3
HND,GRD,1
CIV,PNG,1
OMN,PER,1
JAM,UZB,1
GMB,ZMB,1
BEN,LKA,1
NAM,PRT,1
AND,AUT,1
MLI,LBN,2
HND,SCG,1
GIB,BGD,1
GRD,CRI,2
TTO,THA,1
BDI,QAT,1
CUW,NGA,2
HTI,GHA,1
TCH,NGA,2
SMR,AUS,2
GNB,SAU,1
PRY,GUY,1
AZE,PNG,1
MWI,TUN,1
AGO,CPV,1
TJK,ZMB,1
DMA,UAR,1
LSO,TUR,1
MOZ,SWZ,1
PNG,ITA,1
BDI,GHA,2
BOH,EST,1
PLW,DNK,1
PAN,LIE,1
GNB,COG,1
SYR,CUW,1
LTU,KNA,1
UZB,CIV,1
BDI,MWI,2
HND,TWN,2
MTQ,COL,1
DJI,ARG,1
NER,BWA,1
VUT,LUX,1
GUF,PHL,1
SLV,PRI,1
OMN,TZA,2
TGO,SDN,1
TLS,COL,2
SUR,TWN,2
CYM,CUW,1
COD,SGP,1
KNA,VEN,1
PRY,STP,3
BOH,SAU,1
GUY,VNM,1
JEY,MEX,1
NER,UGA,1
VGB,MAR,2
MDV,RHO,1
FJI,DNK,1
CUW,PRT,2
DJI,AUT,1
JAM,ROU,1
NIC,BGR,4
EST,GUM,1
GUF,PER,1
LUX,ATG,1
TGO,EGY,2
SOM,DNK,2
ALB,IRL,1
TGO,LVA,1
MRT,UZB,1
MLI,ANZ,1
BLZ,PHL,1
KIR,PAK,1
HND,HTI,1
AGO,MDA,1
LIE,FRO,2
GAB,TGO,1
BOH,HRV,2
GMB,SWZ,1
GUF,COD,2
BDI,MDG,1
BMU,KNA,1
LIE,GUM,1
LIE,CHL,2
BEN,HTI,1
PRK,KAZ,1
GLP,FJI,1
GIB,MAR,1
GRD,VNM,1
GUF,MDG,1
LUX,PAN,1
SYC,COG,1
HTI,HND,1
MWI,ARG,2
NER,MWI,2
GAB,IRN,1
TJK,MNE,1
MSR,EST,1
HTI,LVA,1
GNB,JPN,1
UZB,LUX,1
NER,COL,2
BHR,COL,3
PLW,LKA,1
MRT,SDN,1
MRT,VNM,1
GNB,GRL,1
ABW,POL,1
KNA,LBY,2
NER,POL,3
MNE,ETH,1
CUW,KOR,2
SYC,SWE,1
PRY,BGR,1
LTU,UGA,1
BDI,NCL,1
ERI,FJI,1
LCA,HKG,1
PNG,LAO,1
GTM,KNA,1
KGZ,MEX,2
AND,COL,1
CIV,CRI,1
LBR,ARE,1
SUR,POL,1
ANZ,BOH,1
LBY,COD,1
SXM,SCG,1
BIH,MMR,2
ABW,SXM,1
SLE,SAU,1
ERI,ISR,1
NCL,ARE,1
LBY,PER,1
VCT,AUS,1
TON,FRA,2
LCA,BWA,1
PAN,KWT,1
ASM,FRA,1
SWZ,ARE,2
TGO,LIE,1
ANZ,MMR,2
GEO,MOZ,1
MCO,ETH,1
SWZ,NAM,1
MLI,MSR,2
BHR,TTO,1
DJI,CZE,1
CUW,BOH,1
JAM,CRI,1
CUW,LTU,1
SYC,SGP,1
BIH,SLV,1
AGO,ROU,1
BIH,MNG,1
ALB,DZA,3
STP,PAK,2
SWZ,ITA,1
LCA,YEM,1
NCL,GHA,1
BOL,AGO,1
PSE,RWA,2
BHR,CUW,1
GIB,JPN,1
JAM,CMR,1
LUX,LVA,1
GTM,ETH,1
GLP,MDG,1
GNQ,CHN,1
GTM,JOR,1
OMN,PNG,1
MWI,PNG,1
CAF,BTN,1
BHS,GHA,1
NCL,LIE,1
ATG,HKG,1
GIB,QAT,1
SWZ,PAK,1
TTO,MOZ,1
ERI,LBY,1
MRT,COG,1
PRK,SGP,1
MTQ,RHO,2
LAO,KEN,1
BDI,TJK,1
KNA,SXM,1
MWI,BHR,1
GUM,FIN,1
BEN,MKD,1
MWI,ISL,1
SLE,HKG,1
STP,RUS,1
MNE,CYM,1
MLT,MNG,1
VGB,LKA,1
SLE,HRV,1
GUM,FRA,1
BEN,HUN,1
SLE,SGP,1
COG,LBN,1
CAF,MYS,1
MTQ,RWA,1
PSE,NIC,1
MLI,AZE,1
VIR,PER,1
SYC,CAN,2
BHR,MKD,1
BFA,LBN,1
NCL,GRC,1
BLR,BDI,1
PRY,ARE,1
GRD,LUX,2
COG,ECU,1
MOZ,DOM,1
GRD,BLR,1
BRB,ARM,1
SYC,MAC,1
EST,GUF,1
RWA,KWT,1
GIN,AFG,1
COG,MOZ,1
JEY,CMR,1
SYC,LVA,1
ARM,MLT,1
LCA,BHS,1
SYC,TWN,1
VIR,CHL,1
DOM,ARE,1
SLE,TUN,1
PRK,BEL,1
MDA,URY,1
JEY,IRL,1
LIE,KEN,1
MNE,PRK,1
MLT,AFG,1
GRD,NAM,1
BDI,EST,1
VAT,CZE,1
NAM,MDV,1
REU,CMR,1
PNG,ROU,1
UZB,ZMB,1
SYR,HND,1
MKD,ZWE,1
COG,NCL,1
MDV,TLS,1
MAC,SDN,1
ATG,SCG,1
BOH,HTI,1
BHR,ROU,1
MWI,MAC,1
LCA,QAT,1
SYC,BEL,1
GUF,THA,1
ASM,PHL,1
MNE,PER,1
MLT,MRT,1
BOH,DZA,1
MDA,ARM,1
UZB,CUB,1
FRO,IRL,1
TGO,DNK,1
MDA,DZA,1
ANZ,BDI,1
GUM,SRB,1
MRT,BEN,1
VGB,SSD,1
FSM,THA,1
ATG,UKR,1
PYF,MYS,1
VAT,MEX,1
MNE,FIN,1
SOM,MEX,1
SXM,VNM,1
TKM,GBR,1
GNB,LAO,1
RWA,MUS,1
MUS,SGP,1
ASM,CHE,1
BDI,NZL,1
PSE,EGY,138
PRY,PRT,79
ISL,DEU,183
ARM,PRT,45
MWI,CHN,261
AGO,BRA,516
NIC,ESP,127
MOZ,BEL,37
TJK,RUS,3511
MAC,USA,1851
ARM,FRA,616
SYR,DEU,58
SYR,IRQ,55
ATG,BRB,2
MLI,FRA,987
COG,USA,119
BIH,PAK,14
NAM,ZAI,167
MAC,SCG,158
CYM,USA,180
KWT,ESP,144
ATG,TUR,1024
GUF,FRA,345
COD,IND,61
VEN,BOH,175
OMN,PAK,238
UZB,RUS,537
BOH,ESP,518
MNE,BIH,30
BIH,IRN,25
AND,FRA,2
ARM,CHN,912
MLI,USA,452
LTU,UAR,147
MDA,CHN,185
LUX,DEU,519
DJI,CAN,2
PRK,KOR,107
MWI,GBR,498
BLR,KOR,111
NIC,BRA,142
EST,USA,783
JAM,AUS,64
BFA,CAN,57
VIR,MYS,1
AFG,JOR,6
MKD,AUS,617
AZE,IND,130
GTM,MEX,441
OMN,BHR,26
IMN,AUS,6
LIE,DOM,1
PAN,IDN,48
EST,RUS,191
BOL,CUB,27
COD,ZAI,69
PSE,GBR,212
BHR,BGD,27
ALB,TUR,89
LUX,CAN,137
LIE,AUS,87
GTM,GBR,92
ARM,DEU,823
BDI,FRA,935
KWT,IRL,45
XKS,ANZ,4
IMN,GBR,22
BFA,USA,224
UZB,KGZ,35
BRN,ARE,11
MKD,SRB,74
ARM,GBR,307
MWI,KHM,173
UZB,KAZ,135
MKD,IND,75
NAM,GHA,5
VEN,ECU,505
LUX,JPN,83
MNE,CHN,180
XKS,ALB,66
GAB,PAK,8
XKS,SRB,175
NIC,MEX,113
GNB,DNK,41
MKD,JAM,1
KGZ,USA,151
ARM,UKR,56
ATG,JAM,2
SLE,ZWE,2
MLT,IRN,10
CUW,EGY,15
OMN,ESP,20
CUW,USA,214
RWA,CHN,261
MMR,THA,105
ATG,IND,79
MOZ,UAR,710
TTO,ITA,7
XKS,BGR,11
BFA,EGY,13
BWA,ZAI,155
BLR,UKR,255
AZE,KOR,40
BOH,AUS,30
BHR,CAN,82
BLR,JPN,128
LBY,IRQ,41
TKM,RUS,71
MWI,ZWE,22
PSE,IND,81
LUX,IRL,34
RWA,NPL,7
ANZ,KOR,40
RWA,GBR,131
BOH,SWE,43
ISL,MEX,16
MDG,CHN,43
MNE,NLD,14
EST,UAR,46
SYR,SDN,11
BIH,USA,406
KGZ,KAZ,76
AZE,GBR,150
MLI,SEN,121
NER,GBR,58
GUY,SAU,8
PSE,SCG,72
CIV,CMR,54
COD,CAN,48
VEN,IRL,15
LTU,DNK,67
VGB,CHL,8
BOH,IDN,23
GNB,FRA,15
PAN,AUT,20
MLI,BDI,14
UZB,GBR,90
ANZ,MDA,3
PAN,COL,259
LIE,FRA,86
COG,QAT,2
ARM,CAN,101
MWI,ITA,19
MDA,KGZ,1
ARM,ANZ,67
VEN,BOL,175
EST,AUT,180
RWA,KEN,122
MNE,GRC,60
BEN,POL,17
ANZ,EGY,19
LTU,LVA,141
BHS,USA,132
ALB,IND,29
OMN,LVA,6
MAC,SAU,18
KWT,BHR,54
SLE,PAK,14
NIC,CZE,7
GRD,BRB,7
OMN,SGP,26
BFA,LKA,2
PAN,DNK,19
REU,CHN,8
LTU,BLR,19
PAN,AUS,78
NER,MAR,49
SLV,DEU,14
PSE,AUS,35
KGZ,COL,2
VGB,KAZ,11
GIN,GLP,2
LTU,CHE,56
BEN,ZAI,32
JEY,SVN,3
BEN,JPN,11
BWA,DEU,42
RWA,ZMB,25
BEN,BDI,32
GIN,POL,5
VEN,DEU,184
GRD,RHO,6
MKD,XKS,87
LUX,HUN,23
PSE,ISR,103
GAB,ZAI,6
MTQ,USA,56
FJI,ZAF,9
MMR,BRA,40
KWT,CHL,11
VEN,FRA,174
VEN,NIC,47
MAC,NLD,76
ATG,ECU,2
BOL,COL,587
MDA,KAZ,16
KWT,IRN,57
KWT,CAN,175
RWA,AUS,23
BOL,ARG,139
VIR,FRA,5
HND,ARG,40
BLR,ESP,63
RWA,BLR,2
RWA,MAR,9
BLR,EST,16
LTU,NER,3
ISL,IND,98
PSE,CAN,60
BRN,USA,157
MKD,PRT,18
FRO,NLD,1
MLT,SGP,10
GEO,EGY,7
GUY,ZAI,4
EST,LUX,8
CIV,AUS,39
SYR,JOR,46
LTU,UKR,147
TJK,NLD,22
UZB,BGR,35
MNE,UAR,10
BEN,BFA,43
MAC,PAK,21
BFA,NGA,198
LTU,CAN,90
AFG,USA,202
MKD,POL,45
GTM,COL,110
ANZ,IRN,62
KWT,PAK,168
TGO,BDI,1
EST,SVN,17
VEN,BEL,60
LTU,AUT,69
BOH,PAN,20
VGB,SAU,36
EST,CZE,128
SLV,PER,27
SLV,IDN,12
LUX,DNK,42
BHR,DNK,5
MKD,NLD,59
BLR,LTU,25
BOL,AUS,30
CYM,TWN,7
GUY,IND,61
NER,NLD,12
VGB,ARE,43
VEN,NGA,11
MLT,ITA,126
KGZ,FRA,20
UZB,ARM,8
MOZ,KOR,8
BRB,AUS,20
EST,HKG,14
ARM,TWN,71
LAO,FRA,49
GEO,GBR,106
RWA,FRA,53
KNA,NPL,9
RWA,AUT,3
MWI,GHA,34
MAC,NZL,23
GEO,ATG,2
UZB,COD,2
BOL,SWE,43
NAM,IRL,2
VEN,ROU,3
KGZ,ISR,3
NER,BEL,12
MWI,CAN,60
TGO,HKG,1
ALB,MNG,6
BFA,UGA,22
MLT,FRA,36
STP,FRA,12
BOL,CRI,37
BIH,SVK,50
LBY,IDN,24
GIN,CHN,12
GRL,RUS,1
MAC,AUT,14
MDV,IDN,25
SYR,SEN,2
MMR,GRC,9
BRN,BRA,26
ALB,IDN,10
AFG,SAU,16
KWT,QAT,60
UZB,AUS,12
MAC,DNK,20
AZE,PAK,39
LTU,DEU,268
GAB,SEN,9
KWT,BEL,21
OMN,PRT,17
ALB,DEU,63
MMR,KOR,45
CAF,IND,3
SXM,ZMB,2
BHR,NGA,49
PSE,IRQ,66
BHS,ESP,2
MLI,IDN,47
PNG,FRA,10
LBY,DZA,11
LIE,CAN,86
BMU,BGD,3
BIH,PER,1
LAO,SWE,6
LUX,GIN,7
LBY,SYR,5
ALB,KOR,16
MDG,ISL,1
SLV,USA,147
HND,RWA,1
LBY,BIH,1
PAN,GTM,22
LUX,SEN,10
GNB,UAR,2
OMN,JPN,33
GLP,DEU,8
NER,CZE,3
PAN,BOH,26
MOZ,LTU,14
OMN,YEM,10
MLI,NLD,26
PYF,AUS,16
BTN,IND,51
KIR,MYS,3
ALB,JPN,34
JAM,IND,44
MDA,BGR,23
MAC,NPL,9
SOM,CAN,10
GMB,UGA,15
OMN,DNK,7
REU,PYF,7
EST,GTM,2
LTU,IRL,29
MLT,LVA,7
GTM,CZE,21
GMB,PAK,17
COD,IRL,4
ATG,KHM,192
MLT,POL,10
NER,MYS,5
UZB,ANZ,60
BLR,AZE,11
MWI,TZA,30
TKM,BEL,29
MCO,FRA,129
AZE,DEU,99
MSR,NGA,10
BWA,UKR,1
SOM,LKA,1
BWA,ETH,16
KWT,SWE,18
HTI,DEU,2
GUY,BRB,3
AGO,DEU,10
AZE,MEX,19
MAC,TUN,4
BEN,KOR,7
MLI,DEU,65
MKD,TWN,13
GLP,SEN,4
CIV,NLD,13
KWT,NOR,8
LBY,AUS,14
CIV,NER,14
GEO,ISR,19
BMU,USA,60
AGO,GBR,36
MDA,LVA,8
ALB,GRC,43
TTO,RUS,15
MDA,IRL,7
ATG,CUW,8
MDA,UKR,54
GLP,MEX,4
MWI,BRA,22
SYR,LBN,42
AZE,GRC,8
UZB,GHA,2
UZB,NGA,4
GEO,TUR,40
BRB,NLD,5
TJK,HRV,9
ALB,BLR,3
GUY,ITA,7
NIC,SGP,1
VGB,ITA,21
UZB,CHE,36
BOH,AUT,10
LSO,ZAF,44
VGB,SGP,11
BWA,ITA,15
BDI,CIV,25
NCL,AUS,31
LAO,SVK,3
GIN,LBR,1
AFG,ITA,10
PRY,RUS,10
GRD,CAN,42
ANZ,ESP,41
RWA,MDG,1
ALB,MKD,33
AZE,MAR,4
DJI,IDN,3
MDA,CAN,18
PSE,FRA,74
ALB,FRA,52
ISL,CAN,92
BLR,VNM,29
CIV,DEU,48
GAB,CZE,3
KWT,DJI,1
BOH,NLD,38
GUM,IND,7
MKD,ARE,13
BRN,JPN,17
LTU,ESP,109
KNA,PAK,48
TCD,CHE,8
MLI,GIN,98
ATG,GRD,13
BIH,XKS,17
LUX,AUS,68
ANZ,NZL,9
MUS,NLD,4
NAM,JPN,17
ALB,SWE,11
BMU,QAT,1
GTM,CAN,47
VGB,EGY,36
HTI,TZA,3
VEN,DNK,13
BOH,FIN,6
TJK,LVA,11
MRT,USA,17
COG,BRA,8
LTU,MYS,23
ALB,CAN,32
SMR,CMR,1
EST,TUR,26
PAN,GRC,11
KWT,ANZ,6
BDI,DNK,11
MAC,THA,32
SLV,HND,6
IMN,SAU,1
LUX,MEX,21
SYR,QAT,36
LUX,PRT,58
KNA,GBR,58
GRD,AUS,28
MWI,NGA,28
MMR,TUR,19
ARM,NLD,122
GUF,REU,3
PSE,RHO,4
MDV,FIN,4
GIN,CHE,34
TGO,NGA,25
SLB,UKR,4
NCL,ARG,6
BLZ,ECU,1
TTO,IRQ,4
BFA,RHO,9
CIV,ITA,28
GTM,PAN,18
KWT,MEX,5
MKD,FIN,14
UZB,ECU,1
LIE,SWE,78
OMN,IRQ,82
STP,ZAI,5
VEN,HUN,10
COD,NGA,41
BOH,FRA,119
EST,RHO,20
PRY,CRI,28
BFA,CAF,3
TGO,IRN,47
MWI,IND,70
MOZ,NGA,8
AFG,BRA,12
XKS,HRV,42
GTM,NLD,39
DOM,EGY,4
AZE,MNG,8
COD,GHA,8
MDG,FIN,4
LTU,CHL,14
MMR,SSD,8
GAB,IDN,2
SYC,EGY,1
GIN,BEN,10
SLV,CHL,36
GTM,ECU,46
PRY,ECU,55
MNE,BRA,41
ISL,SCG,40
PRY,DEU,48
AZE,MKD,7
SWZ,ZAF,59
CIV,CHE,45
REU,CAN,26
CYM,CAN,26
PYF,NGA,1
BDI,SWE,26
VGB,QAT,9
AZE,JPN,66
SLV,MEX,61
SYR,PAK,57
MDA,ZAF,10
XKS,UAR,7
GTM,NOR,8
NER,PAK,15
SOM,UGA,9
MDG,CHE,22
BOL,RHO,6
GTM,KAZ,1
LAO,RUS,3
BHR,IDN,31
MNE,SWE,6
MAC,ARE,4
SLE,RUS,13
MWI,VNM,9
MOZ,TWN,9
MKD,KWT,3
LUX,POL,39
HTI,PRI,1
BLR,ZMB,3
CIV,TGO,24
MRT,CHE,3
JAM,ARE,3
MLT,MEX,9
BHR,OMN,23
NER,CMR,16
MLI,TUR,15
NIC,PRT,8
BOL,IDN,23
MWI,ROU,3
SOM,USA,65
MSR,JPN,3
VEN,KAZ,2
BDI,IND,20
KNA,FRA,10
SOM,ATG,3
JAM,BRB,27
NER,RUS,11
PSE,ZAI,8
PSE,COL,6
BLR,IND,61
PSE,CHE,20
BOL,KEN,3
BLR,ARM,15
SWZ,GBR,13
CIV,FIN,4
CUW,MMR,3
LBY,MMR,1
RWA,VNM,13
MLT,NLD,39
KWT,LBN,38
TCD,USA,23
SYR,KOR,6
TGO,NER,6
ANZ,ZAI,10
ANZ,PRT,18
LBY,ISR,4
VIR,NOR,2
MAC,CHE,36
OMN,UKR,8
BLR,HUN,16
MLT,TWN,7
BIH,HUN,36
TTO,PHL,3
ALB,RHO,26
MUS,CHE,3
BWA,DNK,8
KNA,ARE,10
SMR,VIR,3
STP,CAN,7
MOZ,BGR,12
BHR,LVA,7
AZE,RHO,13
ALB,NLD,22
LUX,SVK,7
MKD,SSD,8
KWT,MLT,10
GUM,JOR,1
REU,SYC,3
MDA,UZB,4
BEN,COG,17
ARM,EST,15
SLV,NIC,9
NIC,ECU,32
PAN,BEL,37
BOH,TWN,9
LTU,ANZ,5
FJI,SLB,6
UZB,BGD,7
KGZ,HUN,5
REU,ECU,2
GAB,COD,2
MOZ,PRI,2
MLI,ESP,18
PAN,TUR,12
MOZ,AUS,22
DOM,TUN,2
SOM,CZE,3
UZB,EGY,23
LBY,ZAI,9
BFA,ZAI,10
MWI,PRI,2
NIC,IRQ,2
FJI,PAK,25
AFG,QAT,24
VGB,MEX,25
ANZ,MEX,19
LUX,CIV,4
NCL,COG,3
PRK,NLD,2
KWT,THA,13
MUS,FIN,2
MWI,PAK,31
ATG,FRA,12
NER,ARE,2
GMB,TGO,3
RWA,NIC,2
CYM,CZE,3
MDA,ESP,22
BRN,SAU,21
SYR,BGD,9
AZE,BRA,29
TKM,FRA,4
MMR,ZAI,7
NIC,PAK,11
KWT,LVA,16
ISL,ARE,9
ATG,CAN,14
NIC,JPN,11
JAM,RUS,11
TGO,JPN,17
GNQ,TZA,6
BHS,BGD,3
EST,MKD,7
TJK,SAU,3
GTM,DNK,4
MWI,RHO,3
AND,ARG,1
JAM,SCG,13
PNG,ZAI,30
AZE,AFG,3
BOH,URY,22
CUW,MAR,4
ATG,NZL,1
BLR,ZAF,11
VEN,VNM,5
MLI,IRQ,2
GRD,UAR,10
GRD,NLD,15
SYR,TWN,1
BLR,CMR,2
LIE,NLD,39
LIE,EGY,9
BHR,GHA,17
GUM,ETH,20
TTO,IRN,3
NIC,DEU,21
NIC,CHL,30
FJI,KIR,2
NAM,PER,1
MNE,NOR,5
MUS,BGD,3
VAT,CAN,3
KNA,DOM,1
RWA,GHA,15
CIV,BEL,45
PYF,CHN,12
RWA,NER,2
BOL,SLV,7
BOL,BEL,28
BLR,TWN,14
SYR,BGR,4
DMA,UGA,8
DOM,TTO,1
CUW,LBY,5
MAC,LIE,3
KWT,NPL,4
KNA,ESP,10
BWA,THA,4
GIN,IND,19
